anio_registro,millas_recorridas,precio_vehiculo,num_asientos,num_puertas,complejidad_reparacion,costo_reparacion,horas_reparacion,marca2_Audi,marca2_BMW,marca2_Citroen,marca2_Ford,marca2_Nissan,marca2_OTROS,marca2_Peugeot,marca2_Toyota,marca2_Vauxhall,marca2_Volkswagen
2011.0,48127.0,15950.0,5.0,5.0,1,359.0,2.0,0,1,0,0,0,0,0,0,0,0
2015.0,44000.0,24495.0,5.0,5.0,3,32.4495,1.5,0,0,0,0,0,1,0,0,0,0
2010.0,38189.0,14295.0,2.0,2.0,1,325.90000000000003,2.0,0,1,0,0,0,0,0,0,0,0
2006.0,112067.0,1995.0,5.0,3.0,1,619.25,16.0,0,0,0,1,0,0,0,0,0,0
2012.0,100252.0,8880.0,5.0,4.0,1,66.64,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,23000.0,6450.0,5.0,5.0,1,124.5,3.0,0,0,0,0,0,0,0,0,1,0
2008.0,78025.0,2490.0,5.0,5.0,1,64.9,2.0,0,0,0,0,0,0,0,0,1,0
2013.0,79000.0,4700.0,7.0,5.0,1,94.1,4.0,0,0,0,0,0,0,0,0,1,0
2009.0,95000.0,2695.0,5.0,5.0,1,66.95,2.0,0,0,0,0,0,1,0,0,0,0
2019.0,18500.0,14550.0,5.0,5.0,1,331.0,2.0,0,1,0,0,0,0,0,0,0,0
2012.0,71531.0,11495.0,5.0,4.0,3,63.4485,3.0,0,0,0,0,0,1,0,0,0,0
2013.0,78000.0,4874.0,5.0,5.0,1,22.9244,1.0,0,0,0,0,0,1,0,0,0,0
2009.0,93000.0,2750.0,5.0,5.0,1,20.825,1.0,0,0,0,0,0,0,0,1,0,0
2005.0,172000.0,595.0,5.0,5.0,1,20.1785,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,148000.0,4989.0,5.0,5.0,1,10.4989,0.5,0,0,0,0,0,0,0,0,0,1
2003.0,105000.0,800.0,5.0,3.0,1,20.72,1.0,0,0,0,0,0,0,0,1,0,0
2015.0,20500.0,9495.0,5.0,5.0,1,28.5455,1.0,0,0,0,0,0,1,0,0,0,0
2004.0,75000.0,1495.0,5.0,5.0,1,40.7475,2.0,0,0,0,0,0,0,0,0,1,0
2015.0,27247.0,19000.0,5.0,0.0,1,37.1,1.0,0,0,0,0,0,1,0,0,0,0
2014.0,50000.0,1499.0,5.0,5.0,1,69.98,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,98000.0,2790.0,4.0,2.0,3,60.837,3.0,0,0,0,0,0,1,0,0,0,0
2012.0,95000.0,13250.0,5.0,5.0,1,172.5,2.0,1,0,0,0,0,0,0,0,0,0
2010.0,66661.0,6775.0,5.0,3.0,1,26.775,1.0,0,0,0,0,0,1,0,0,0,0
2016.0,16168.0,24995.0,7.0,5.0,1,289.95000000000005,2.0,0,0,0,0,0,1,0,0,0,0
2016.0,16481.0,13900.0,5.0,4.0,1,139.8407467576712,1.0,0,0,0,0,0,1,0,0,0,0
2018.0,6623.0,14470.0,5.0,5.0,1,329.40000000000003,2.0,0,0,0,1,0,0,0,0,0,0
2009.0,60000.0,2141.0,5.0,5.0,1,74.987,3.0,0,0,0,0,0,1,0,0,0,0
2011.0,77083.0,8440.0,5.0,5.0,1,144.4,3.0,0,0,0,0,0,0,0,1,0,0
2014.0,33007.0,43400.0,5.0,5.0,3,99.06,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,33000.0,17100.0,7.0,5.0,2,88.55,4.0,0,0,0,0,0,1,0,0,0,0
2012.0,39528.0,5799.0,5.0,5.0,1,97.99,2.0,0,0,0,0,0,1,0,0,0,0
2009.0,119000.0,6500.0,5.0,5.0,1,52.5,1.0,0,1,0,0,0,0,0,0,0,0
2015.0,40000.0,17263.0,5.0,5.0,3,465.26,6.0,0,0,0,0,0,1,0,0,0,0
2013.0,49000.0,8500.0,4.0,2.0,1,22.55,1.0,0,0,0,0,0,0,1,0,0,0
2015.0,15816.0,10990.0,5.0,5.0,1,149.9,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,8000.0,7990.0,4.0,5.0,1,10.799,0.5,0,0,0,0,0,0,0,0,0,1
2013.0,28516.0,7995.0,5.0,5.0,1,199.9,2.0,0,0,0,0,0,0,1,0,0,0
2005.0,81000.0,3495.0,5.0,2.0,1,94.95,3.0,0,1,0,0,0,0,0,0,0,0
2011.0,81000.0,4250.0,5.0,5.0,1,22.55,1.0,0,0,0,0,0,1,0,0,0,0
2010.0,76801.0,7790.0,5.0,5.0,1,24.674,1.0,0,0,0,0,1,0,0,0,0,0
2015.0,49420.0,5000.0,5.0,5.0,1,140.0,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,84300.0,5995.0,5.0,5.0,1,99.95,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,114000.0,850.0,5.0,5.0,1,57.0,2.0,0,0,0,0,0,0,0,0,1,0
2014.0,59000.0,4750.0,4.0,3.0,2,94.25,4.0,0,0,1,0,0,0,0,0,0,0
2015.0,23706.0,15900.0,5.0,4.0,1,339.0,9.0,1,0,0,0,0,0,0,0,0,0
2007.0,124200.0,2795.0,5.0,5.0,1,95.9,2.0,0,0,0,1,0,0,0,0,0,0
2010.0,69000.0,3995.0,5.0,5.0,2,42.397,2.0,0,0,0,0,0,1,0,0,0,0
2018.0,14.0,31490.0,5.0,5.0,1,669.8000000000001,2.0,0,0,0,0,0,1,0,0,0,0
2013.0,110000.0,10975.0,5.0,5.0,3,339.5,6.0,0,0,0,0,0,1,0,0,0,0
2017.0,2831.0,58900.0,5.0,5.0,3,113.01,3.0,0,0,0,0,0,1,0,0,0,0
2016.0,7056.0,13290.0,5.0,5.0,1,27.974,1.0,0,0,0,0,0,0,1,0,0,0
2015.0,40000.0,13000.0,4.0,2.0,1,277.0,8.0,0,1,0,0,0,0,0,0,0,0
2012.0,42515.0,9000.0,5.0,5.0,1,22.85,1.0,0,0,0,0,0,0,0,0,1,0
2006.0,146000.0,790.0,5.0,5.0,1,187.9,9.0,0,0,0,0,0,1,0,0,0,0
2018.0,6624.0,21799.0,5.0,5.0,1,397.99,9.0,0,0,0,0,0,0,0,0,0,1
2013.0,111000.0,8700.0,5.0,5.0,1,27.83,1.0,0,0,0,0,0,0,0,0,1,0
2014.0,50528.0,8995.0,5.0,4.0,1,129.95,2.0,0,0,0,0,0,1,0,0,0,0
2011.0,77000.0,6490.0,4.0,2.0,3,61.947,3.0,0,0,0,0,0,1,0,0,0,0
2016.0,75000.0,10700.0,5.0,5.0,1,287.0,9.0,0,0,0,0,1,0,0,0,0,0
2018.0,3500.0,44500.0,5.0,5.0,1,625.0,9.0,1,0,0,0,0,0,0,0,0,0
2008.0,18000.0,3795.0,5.0,3.0,1,21.1385,1.0,0,0,0,0,0,0,0,0,1,0
2008.0,179132.0,750.0,5.0,5.0,1,20.75,1.0,0,0,0,0,0,0,0,0,1,0
2018.0,10.0,42950.0,5.0,4.0,1,61.475,2.0,0,1,0,0,0,0,0,0,0,0
2017.0,11800.0,114990.0,5.0,5.0,3,163.491,3.0,0,0,0,0,0,1,0,0,0,0
2008.0,84000.0,2995.0,5.0,3.0,1,42.995,2.0,0,0,0,0,0,1,0,0,0,0
2006.0,91000.0,1490.0,4.0,2.0,2,40.447,2.0,0,0,0,0,0,1,0,0,0,0
2012.0,95850.0,4995.0,5.0,5.0,1,309.75,3.0,0,0,0,0,0,0,0,0,0,1
2013.0,48607.0,9450.0,5.0,5.0,1,154.5,3.0,0,0,0,0,0,0,0,0,0,1
2012.0,90000.0,12499.0,5.0,5.0,1,23.7497,1.0,1,0,0,0,0,0,0,0,0,0
2018.0,3860.0,23995.0,5.0,5.0,1,519.9000000000001,2.0,0,0,0,0,0,0,0,1,0,0
2008.0,91000.0,4295.0,5.0,5.0,2,82.1475,4.0,0,0,1,0,0,0,0,0,0,0
2005.0,104000.0,3495.0,4.0,3.0,1,41.7475,2.0,0,0,0,0,0,1,0,0,0,0
2012.0,30443.0,5000.0,5.0,5.0,2,155.0,6.0,0,0,1,0,0,0,0,0,0,0
2019.0,24960.0,23500.0,5.0,4.0,1,150.5,4.0,0,1,0,0,0,0,0,0,0,0
2019.0,20508.0,23995.0,5.0,5.0,1,34.397,1.0,0,1,0,0,0,0,0,0,0,0
2006.0,122100.0,4695.0,5.0,4.0,1,24.695,1.0,1,0,0,0,0,0,0,0,0,0
2017.0,14002.0,10970.0,5.0,5.0,1,169.7,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,57594.0,13199.0,5.0,5.0,1,46.5995,2.0,0,0,0,0,0,0,0,1,0,0
2019.0,1804.0,105000.0,2.0,2.0,1,125.0,1.0,1,0,0,0,0,0,0,0,0,0
2010.0,81000.0,6290.0,7.0,5.0,1,26.29,1.0,0,0,0,1,0,0,0,0,0,0
2013.0,69000.0,5000.0,5.0,5.0,1,21.5,1.0,0,0,0,0,0,0,0,0,1,0
2009.0,83000.0,6000.0,5.0,5.0,3,65.4,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,36900.0,10295.0,5.0,5.0,1,282.95,9.0,0,0,0,0,0,1,0,0,0,0
2017.0,11812.0,9000.0,7.0,5.0,1,259.91,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,100.0,10900.0,2.0,2.0,1,29.81,1.0,0,0,0,0,0,1,0,0,0,0
2008.0,113000.0,1850.0,5.0,5.0,1,292.5,10.0,0,0,0,1,0,0,0,0,0,0
2012.0,90000.0,9000.0,5.0,5.0,1,47.979,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,9881.0,20990.0,5.0,5.0,3,66.297,3.0,0,0,0,0,0,1,0,0,0,0
2016.0,27946.0,4790.0,4.0,3.0,1,135.8,2.0,0,0,0,0,0,0,1,0,0,0
2019.0,21000.0,22990.0,5.0,4.0,1,409.9,9.0,0,1,0,0,0,0,0,0,0,0
2017.0,8000.0,20500.0,5.0,5.0,1,265.0,3.0,1,0,0,0,0,0,0,0,0,0
2014.0,63741.0,2800.0,5.0,5.0,1,10.28,0.5,0,0,0,0,1,0,0,0,0,0
2006.0,77000.0,5649.0,5.0,4.0,1,342.45,3.0,0,0,0,0,0,1,0,0,0,0
2016.0,14906.0,22799.0,5.0,4.0,1,12.2799,0.5,0,0,0,0,0,1,0,0,0,0
2008.0,127000.0,9795.0,7.0,5.0,1,248.155,8.0,1,0,0,0,0,0,0,0,0,0
2012.0,73000.0,4250.0,5.0,5.0,1,102.5,3.0,0,0,0,0,0,0,0,0,1,0
2013.0,59010.0,5239.0,5.0,5.0,1,232.39,9.0,0,0,0,0,0,0,1,0,0,0
2012.0,90000.0,9950.0,5.0,5.0,1,239.0,2.0,0,0,0,0,0,0,0,0,0,1
2005.0,118000.0,1195.0,5.0,5.0,1,51.95,2.0,0,0,0,1,0,0,0,0,0,0
2010.0,122000.0,2995.0,5.0,5.0,1,22.995,1.0,0,0,0,0,0,1,0,0,0,0
2012.0,102258.0,4490.0,5.0,5.0,1,129.8,2.0,0,0,0,1,0,0,0,0,0,0
2019.0,5710.0,61950.0,5.0,5.0,3,97.17,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,25176.0,7450.0,4.0,5.0,1,22.235,1.0,0,0,0,0,0,1,0,0,0,0
2009.0,62235.0,2295.0,5.0,3.0,1,180.655,8.0,0,0,0,0,0,1,0,0,0,0
2019.0,9086.0,40000.0,4.0,2.0,1,60.0,1.0,0,1,0,0,0,0,0,0,0,0
2002.0,98386.0,1000.0,5.0,4.0,3,30.1,1.5,0,0,0,0,0,1,0,0,0,0
2014.0,25832.0,4689.0,5.0,3.0,1,133.78,2.0,0,0,0,0,0,0,1,0,0,0
2018.0,4999.0,19450.0,5.0,5.0,1,429.0,2.0,0,0,0,0,0,0,0,0,0,1
2017.0,14256.0,15800.0,5.0,5.0,2,462.2,16.0,0,0,1,0,0,0,0,0,0,0
2011.0,113000.0,4995.0,5.0,5.0,1,229.95,9.0,0,0,0,1,0,0,0,0,0,0
2014.0,45000.0,20989.0,5.0,5.0,1,12.0989,0.5,0,1,0,0,0,0,0,0,0,0
2010.0,102000.0,8100.0,5.0,5.0,1,121.0,2.0,1,0,0,0,0,0,0,0,0,0
2016.0,42483.0,10995.0,5.0,5.0,1,29.8955,1.0,0,0,0,1,0,0,0,0,0,0
2006.0,46000.0,1395.0,5.0,5.0,1,21.2555,1.0,0,0,0,0,1,0,0,0,0,0
2005.0,114488.0,3490.0,5.0,5.0,1,109.8,2.0,0,1,0,0,0,0,0,0,0,0
2010.0,94000.0,4799.0,5.0,5.0,1,227.99,9.0,0,0,0,0,0,0,0,0,1,0
2008.0,67000.0,2695.0,5.0,5.0,2,138.865,6.0,0,0,0,0,0,1,0,0,0,0
2015.0,13211.0,12250.0,5.0,5.0,1,11.225,0.5,0,0,0,0,0,0,0,0,1,0
2010.0,76695.0,4355.0,5.0,5.0,1,83.55000000000001,2.0,0,0,0,1,0,0,0,0,0,0
2014.0,71000.0,26990.0,5.0,5.0,1,12.699,0.5,0,1,0,0,0,0,0,0,0,0
2013.0,32871.0,11995.0,5.0,5.0,1,45.9975,2.0,0,0,0,1,0,0,0,0,0,0
2010.0,70000.0,8995.0,5.0,5.0,1,28.995,1.0,1,0,0,0,0,0,0,0,0,0
2018.0,1098.0,13895.0,5.0,5.0,1,285.055,8.0,0,0,0,0,0,1,0,0,0,0
2019.0,17272.0,12734.0,5.0,5.0,1,11.2734,0.5,0,0,0,0,1,0,0,0,0,0
2011.0,59600.0,19450.0,7.0,5.0,3,65.835,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,20306.0,17000.0,5.0,4.0,1,35.3,1.0,0,1,0,0,0,0,0,0,0,0
2014.0,36489.0,5999.0,5.0,5.0,1,97.997,4.0,0,0,0,0,0,0,1,0,0,0
2010.0,123000.0,12990.0,5.0,4.0,1,169.9,2.0,1,0,0,0,0,0,0,0,0,0
2014.0,72500.0,12000.0,5.0,4.0,1,180.0,3.0,0,0,0,0,1,0,0,0,0,0
2015.0,21491.0,6999.0,4.0,5.0,1,179.98,2.0,0,0,0,0,0,1,0,0,0,0
2017.0,17450.0,9000.0,5.0,4.0,1,52.4585,2.0,0,1,0,0,0,0,0,0,0,0
2016.0,13958.0,13858.0,5.0,5.0,1,178.58,2.0,0,0,0,0,0,0,0,1,0,0
2009.0,85200.0,6995.0,4.0,2.0,1,26.2955,1.0,1,0,0,0,0,0,0,0,0,0
2006.0,115000.0,350.0,5.0,3.0,1,47.0,2.0,0,0,0,0,0,0,0,0,1,0
2015.0,21920.0,10790.0,4.0,3.0,1,26.474,1.0,1,0,0,0,0,0,0,0,0,0
2019.0,24055.0,43000.0,7.0,5.0,3,103.0,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,35161.0,9000.0,5.0,3.0,1,21.974,1.0,0,0,0,1,0,0,0,0,0,0
2014.0,64200.0,1895.0,5.0,5.0,1,21.895,1.0,0,0,0,0,0,0,0,1,0,0
2012.0,14419.0,4997.0,5.0,5.0,1,64.997,3.0,0,0,0,0,0,0,1,0,0,0
2017.0,4000.0,9000.0,5.0,4.0,2,22.249,1.0,0,0,0,0,0,1,0,0,0,0
2014.0,16000.0,5990.0,5.0,3.0,2,161.93,6.0,0,0,1,0,0,0,0,0,0,0
2006.0,61000.0,600.0,5.0,5.0,1,10.06,0.5,0,0,0,0,0,0,1,0,0,0
2008.0,81000.0,3490.0,5.0,5.0,2,81.745,4.0,0,0,1,0,0,0,0,0,0,0
2016.0,11689.0,47000.0,5.0,5.0,3,590.0,6.0,0,0,0,0,0,1,0,0,0,0
2016.0,27777.0,18500.0,5.0,4.0,1,410.0,2.0,0,1,0,0,0,0,0,0,0,0
2006.0,120000.0,1385.0,5.0,5.0,1,20.4155,1.0,0,0,0,0,0,0,1,0,0,0
2002.0,128919.0,1995.0,4.0,3.0,1,20.5985,1.0,0,0,0,0,0,1,0,0,0,0
2001.0,63000.0,14995.0,4.0,2.0,3,68.997,3.0,0,0,0,0,0,1,0,0,0,0
2012.0,65000.0,3900.0,2.0,2.0,1,118.0,2.0,0,0,0,0,0,1,0,0,0,0
2010.0,53000.0,4350.0,5.0,5.0,1,277.5,3.0,0,0,0,0,1,0,0,0,0,0
2012.0,108000.0,3195.0,5.0,5.0,1,10.3195,0.5,0,0,0,0,0,1,0,0,0,0
2017.0,5811.0,6999.0,5.0,5.0,1,10.6999,0.5,0,0,0,0,0,1,0,0,0,0
2003.0,147000.0,1395.0,5.0,5.0,1,69.765,3.0,0,0,0,0,0,1,0,0,0,0
2015.0,59000.0,15779.0,5.0,5.0,1,355.58,2.0,1,0,0,0,0,0,0,0,0,0
2015.0,33376.0,12383.0,5.0,5.0,1,117.149,4.0,0,0,0,1,0,0,0,0,0,0
2010.0,64817.0,2680.0,4.0,3.0,1,184.12,8.0,0,0,0,0,0,0,0,0,0,1
2011.0,64000.0,5500.0,5.0,5.0,1,115.0,3.0,0,0,0,0,0,1,0,0,0,0
2014.0,23050.0,6998.0,5.0,5.0,1,46.998,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,93000.0,1950.0,5.0,5.0,1,40.975,2.0,0,0,0,0,0,0,0,1,0,0
2012.0,100635.0,4295.0,5.0,5.0,1,102.95,3.0,0,0,0,1,0,0,0,0,0,0
2015.0,120240.0,7944.0,5.0,5.0,1,103.832,4.0,0,0,0,1,0,0,0,0,0,0
2016.0,9829.0,11190.0,5.0,5.0,1,171.9,3.0,0,0,0,0,0,0,0,0,1,0
2007.0,98969.0,1670.0,5.0,5.0,1,85.01,4.0,0,0,0,0,0,0,0,0,1,0
2006.0,77800.0,3295.0,5.0,5.0,1,41.6475,2.0,0,0,0,0,0,0,0,0,0,1
2004.0,106849.0,1600.0,5.0,5.0,1,196.0,9.0,0,0,0,0,0,1,0,0,0,0
2004.0,45860.0,3995.0,5.0,5.0,1,99.95,3.0,0,0,0,0,0,1,0,0,0,0
2011.0,53263.0,17827.0,4.0,5.0,1,11.7827,0.5,1,0,0,0,0,0,0,0,0,0
2015.0,97041.0,23390.0,5.0,5.0,1,34.034,1.0,0,1,0,0,0,0,0,0,0,0
2012.0,84666.0,2195.0,5.0,3.0,1,83.9,2.0,0,0,0,0,0,0,1,0,0,0
2015.0,14309.0,20500.0,5.0,4.0,1,38.45,1.0,1,0,0,0,0,0,0,0,0,0
2017.0,5321.0,12397.0,5.0,5.0,2,203.97,4.0,0,0,0,0,0,1,0,0,0,0
2006.0,160000.0,1995.0,5.0,5.0,1,20.5985,1.0,0,0,0,0,1,0,0,0,0,0
2005.0,136700.0,2300.0,5.0,5.0,1,22.3,1.0,0,0,0,0,0,1,0,0,0,0
2018.0,10.0,27999.0,7.0,5.0,1,12.7999,0.5,0,0,0,0,0,1,0,0,0,0
2015.0,75614.0,19000.0,4.0,3.0,1,31.4,1.0,1,0,0,0,0,0,0,0,0,0
2010.0,56608.0,4000.0,5.0,3.0,1,24.0,1.0,0,0,0,0,0,0,0,0,1,0
2014.0,79230.0,989.0,5.0,5.0,1,42.967,2.0,0,0,0,0,0,0,1,0,0,0
2014.0,40009.0,8499.0,5.0,5.0,1,28.499,1.0,0,0,0,0,0,0,0,1,0,0
2017.0,7140.0,22500.0,5.0,5.0,3,80.25,3.0,0,0,0,0,0,1,0,0,0,0
2011.0,70000.0,8990.0,5.0,5.0,1,144.9444923646297,1.0,0,0,0,1,0,0,0,0,0,0
2006.0,73261.0,2491.0,5.0,5.0,1,84.91,3.0,0,0,0,0,0,0,0,1,0,0
2015.0,18440.0,9685.0,5.0,5.0,2,273.70000000000005,4.0,0,0,1,0,0,0,0,0,0,0
2003.0,149000.0,700.0,7.0,5.0,1,425.0,16.0,0,0,0,0,0,0,0,0,1,0
2015.0,7500.0,72950.0,5.0,4.0,1,85.655,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,16637.0,5750.0,4.0,3.0,1,347.5,3.0,0,0,0,0,0,0,0,0,0,1
2009.0,20000.0,21494.0,5.0,5.0,3,549.88,6.0,0,0,0,0,0,1,0,0,0,0
2015.0,22144.0,10980.0,7.0,5.0,1,259.6,2.0,0,0,0,0,0,0,0,0,1,0
2007.0,40000.0,14950.0,2.0,2.0,3,284.65,9.0,0,0,0,0,0,1,0,0,0,0
2017.0,9.0,8595.0,5.0,5.0,1,44.2975,2.0,0,0,0,0,0,1,0,0,0,0
2012.0,33243.0,9000.0,5.0,5.0,1,10.6779,0.5,0,0,0,0,0,1,0,0,0,0
2004.0,126000.0,2395.0,5.0,5.0,1,179.75,3.0,0,0,0,0,0,1,0,0,0,0
2011.0,69970.0,9690.0,5.0,4.0,3,313.8,6.0,0,0,0,0,0,1,0,0,0,0
2017.0,1242.0,18590.0,5.0,5.0,1,365.9,9.0,1,0,0,0,0,0,0,0,0,0
2013.0,37000.0,4150.0,4.0,3.0,1,21.245,1.0,0,0,0,0,0,0,1,0,0,0
2015.0,28330.0,14499.0,5.0,5.0,1,54.499,2.0,0,0,0,0,0,1,0,0,0,0
2016.0,14332.0,21995.0,5.0,5.0,3,559.9000000000001,6.0,0,0,0,0,0,1,0,0,0,0
2006.0,67000.0,2770.0,5.0,5.0,1,207.7,9.0,0,0,0,0,1,0,0,0,0,0
2009.0,71967.0,4990.0,4.0,2.0,1,21.497,1.0,0,0,0,0,0,1,0,0,0,0
2007.0,150000.0,5499.0,5.0,5.0,3,229.98,6.0,0,0,0,0,0,1,0,0,0,0
2012.0,77746.0,9000.0,4.0,3.0,1,24.977,1.0,1,0,0,0,0,0,0,0,0,0
2010.0,24115.0,4995.0,5.0,5.0,1,139.9,2.0,0,0,0,0,0,1,0,0,0,0
2000.0,131000.0,1895.0,5.0,5.0,1,85.685,4.0,0,0,0,0,0,1,0,0,0,0
2012.0,35000.0,4995.0,5.0,5.0,2,129.95,4.0,0,0,1,0,0,0,0,0,0,0
2013.0,69001.0,9950.0,5.0,5.0,3,129.95,6.0,0,0,0,0,0,1,0,0,0,0
2015.0,24000.0,6990.0,5.0,3.0,1,222.91,8.0,0,0,0,0,0,0,0,0,1,0
2013.0,5041.0,14750.0,5.0,5.0,1,33.275,1.0,0,0,0,1,0,0,0,0,0,0
2012.0,23000.0,8000.0,4.0,2.0,1,28.0,1.0,0,0,0,0,0,0,1,0,0,0
2010.0,49285.0,3695.0,5.0,2.0,1,21.1085,1.0,0,0,0,0,0,1,0,0,0,0
2011.0,73000.0,6990.0,5.0,2.0,2,429.9,18.0,0,0,0,0,0,1,0,0,0,0
2013.0,42000.0,5995.0,5.0,3.0,1,57.985,2.0,0,0,0,0,0,0,0,1,0,0
2014.0,13943.0,14799.0,5.0,5.0,2,54.799,2.0,0,0,0,0,0,1,0,0,0,0
2008.0,88000.0,4795.0,7.0,5.0,1,22.877,1.0,0,0,0,0,0,0,0,0,0,1
2014.0,48000.0,22000.0,4.0,4.0,1,26.6,1.0,0,1,0,0,0,0,0,0,0,0
2014.0,17928.0,6900.0,5.0,5.0,1,222.1,8.0,0,0,0,0,0,1,0,0,0,0
2019.0,13187.0,15490.0,5.0,5.0,1,299.41,8.0,0,0,0,1,0,0,0,0,0,0
2012.0,95000.0,14465.0,7.0,5.0,3,74.465,3.0,0,0,0,0,0,1,0,0,0,0
2019.0,15709.0,9746.0,5.0,5.0,2,407.714,16.0,0,0,0,0,0,1,0,0,0,0
2015.0,21000.0,12495.0,5.0,4.0,2,244.95,6.0,0,0,1,0,0,0,0,0,0,0
2009.0,56853.0,3795.0,5.0,5.0,1,194.155,8.0,0,0,0,0,0,1,0,0,0,0
2003.0,144000.0,6000.0,5.0,5.0,3,222.0,9.0,0,0,0,0,0,1,0,0,0,0
2014.0,26000.0,8495.0,7.0,5.0,1,22.5485,1.0,0,0,0,1,0,0,0,0,0,0
2002.0,91860.0,1490.0,5.0,5.0,1,84.47,4.0,0,0,0,0,0,1,0,0,0,0
2011.0,80648.0,4000.0,5.0,3.0,1,42.0,2.0,0,0,0,0,0,0,0,0,1,0
2017.0,12189.0,9000.0,7.0,5.0,3,78.8985,3.0,0,0,0,0,0,1,0,0,0,0
2011.0,82074.0,6495.0,5.0,5.0,1,169.9,2.0,0,0,0,0,1,0,0,0,0,0
2016.0,25000.0,32950.0,5.0,4.0,3,33.295,1.5,0,0,0,0,0,1,0,0,0,0
2018.0,2476.0,8489.0,5.0,5.0,1,48.489,2.0,0,0,0,0,0,0,0,0,1,0
2011.0,70287.0,6911.0,4.0,3.0,1,22.0733,1.0,1,0,0,0,0,0,0,0,0,0
2007.0,97000.0,2395.0,5.0,5.0,1,20.7185,1.0,0,0,0,0,0,1,0,0,0,0
2008.0,105180.0,6995.0,5.0,4.0,3,140.985,6.0,0,0,0,0,0,1,0,0,0,0
2015.0,34350.0,8950.0,5.0,5.0,1,25.37,1.0,0,0,0,0,1,0,0,0,0,0
2014.0,59423.0,4479.0,5.0,5.0,2,169.57999999999998,4.0,0,0,1,0,0,0,0,0,0,0
2012.0,55064.0,6500.0,5.0,5.0,1,25.85,1.0,0,0,0,0,0,1,0,0,0,0
2012.0,27900.0,5290.0,5.0,5.0,1,145.8,2.0,0,0,0,1,0,0,0,0,0,0
2009.0,60000.0,4000.0,5.0,5.0,1,10.4,0.5,0,0,0,0,1,0,0,0,0,0
2013.0,79644.0,7798.0,5.0,5.0,1,195.96,2.0,0,0,0,0,0,1,0,0,0,0
2015.0,11794.0,14000.0,7.0,5.0,1,47.0,2.0,0,0,0,0,0,0,1,0,0,0
2018.0,10.0,16495.0,5.0,5.0,1,369.9,2.0,0,0,0,0,0,1,0,0,0,0
2014.0,77673.0,7186.0,5.0,5.0,1,27.186,1.0,0,0,0,0,0,0,0,0,1,0
2015.0,24692.0,9995.0,5.0,5.0,1,139.95,2.0,0,0,0,0,0,1,0,0,0,0
2006.0,92000.0,11495.0,2.0,2.0,3,63.4485,3.0,0,0,0,0,0,1,0,0,0,0
2005.0,115000.0,1750.0,5.0,5.0,2,20.175,1.0,0,0,0,0,0,1,0,0,0,0
2016.0,6800.0,21995.0,7.0,5.0,2,299.95000000000005,4.0,0,0,0,0,0,1,0,0,0,0
2015.0,51391.0,8299.0,5.0,5.0,2,84.1495,4.0,0,0,0,0,0,1,0,0,0,0
2009.0,93000.0,3675.0,5.0,5.0,3,63.3075,3.0,0,0,0,0,0,1,0,0,0,0
2006.0,110000.0,9000.0,5.0,5.0,1,27.975,1.0,0,0,0,0,1,0,0,0,0,0
2015.0,101600.0,7794.0,5.0,5.0,1,27.0146,1.0,0,0,0,0,0,1,0,0,0,0
2017.0,3436.0,9249.0,4.0,3.0,1,25.5494,1.0,0,0,0,0,0,0,0,0,1,0
2014.0,41000.0,13440.0,5.0,4.0,3,254.4,6.0,0,0,0,0,0,1,0,0,0,0
2014.0,34710.0,15485.0,5.0,4.0,3,429.7,6.0,0,0,0,0,0,1,0,0,0,0
2009.0,28000.0,21000.0,5.0,5.0,1,41.0,1.0,0,1,0,0,0,0,0,0,0,0
2009.0,68500.0,3495.0,5.0,5.0,2,154.95,6.0,0,0,1,0,0,0,0,0,0,0
2001.0,70000.0,5850.0,2.0,2.0,3,178.5,6.0,0,0,0,0,0,1,0,0,0,0
2014.0,40000.0,6995.0,5.0,5.0,1,249.95,9.0,0,0,0,0,0,1,0,0,0,0
2012.0,40000.0,10995.0,5.0,5.0,1,23.2985,1.0,0,0,0,0,0,1,0,0,0,0
2013.0,17124.0,5590.0,5.0,5.0,1,23.354,1.0,0,0,0,0,0,1,0,0,0,0
2008.0,194000.0,1995.0,5.0,5.0,1,20.5985,1.0,0,0,0,0,0,1,0,0,0,0
2017.0,4508.0,14650.0,5.0,5.0,1,186.5,2.0,0,0,0,0,0,0,0,0,1,0
2015.0,43080.0,14974.0,5.0,5.0,1,11.4974,0.5,1,0,0,0,0,0,0,0,0,0
